Epoch,CNN_mae,L_13_mae,L_9_mae,L_5_mae,NFS_mae,CNN_mse,L_13_mse,L_9_mse,L_5_mse,NFS_mse,CNN_msssim,L_13_msssim,L_9_msssim,L_5_msssim,NFS_msssim,CNN_wasserstein,L_13_wasserstein,L_9_wasserstein,L_5_wasserstein,NFS_wasserstein
40,0.963562496006489,1.08162994682789,1.07775316387415,1.06251145899296,1.15825416892767,1.77953284978867,2.18912763893604,2.16475835442543,2.11208273470402,2.50928317010403,0.817881472408772,0.77978615090251,0.783822387456894,0.791428316384554,0.771531689912081,6.011047e-06,48.980553,45.352173,38.571495,70.866196
41,0.960055228322744,1.0847169905901,1.08014611154795,1.06482468545437,1.16288327425718,1.7780749797821,2.19311578571796,2.1728522926569,2.11276870965958,2.52142539620399,0.81861025840044,0.782824389636517,0.785021219402552,0.792529031634331,0.767941705882549,9.608688e-06,49.38774,43.366478,36.458767,68.10217
42,0.963119126856327,1.08771800249815,1.07805494964123,1.06246022135019,1.22551640123129,1.77653280645609,2.21327723562717,2.163913205266,2.10820536315441,2.78946588933468,0.820594303309917,0.780989959836006,0.782673772424459,0.791403509676456,0.766983143985271,1.2881763e-05,47.389038,43.049343,37.819675,72.48279
43,0.962544165551662,1.0872972458601,1.07666302472353,1.06400275230408,1.14626730233431,1.7856871560216,2.20481848716736,2.16119232773781,2.11066772043705,2.44359338283539,0.818055704236031,0.781499661505222,0.78613605350256,0.791966363787651,0.768111027777195,9.491749e-06,46.35667,46.870667,35.928864,74.3954
44,0.954105474054813,1.08381570875645,1.07246471941471,1.06360857188702,1.14925815165043,1.75522195547819,2.19440764188766,2.14956997334957,2.11249674856663,2.49174228310585,0.819632194936276,0.783774305135012,0.785298597067595,0.790482889860868,0.77384090423584,1.2568606e-05,46.061813,46.10696,36.240982,64.549805
45,0.959400162100792,1.0805267393589,1.07391707599163,1.05983875691891,1.14326835423708,1.76759401708841,2.1905463039875,2.15606519579887,2.10557539761066,2.4248698502779,0.818674627691507,0.785681996494532,0.788956210017204,0.794642869383097,0.775022350251675,1.2860692e-05,43.876976,40.863945,35.740402,80.46341
46,0.954769618809223,1.08283353596926,1.07122855633497,1.06308116018772,1.14230836927891,1.7628188803792,2.19596271216869,2.14445501565933,2.1106983423233,2.41655433177948,0.818118717521429,0.787764023989439,0.788314089179039,0.791221287101507,0.766709521412849,1.1814409e-06,42.32049,42.543755,36.113068,85.015366
47,0.956685192883015,1.07454854249954,1.07273350656033,1.05983459204435,1.14611832797527,1.75943996757269,2.16608126461506,2.16025206446648,2.10045279562473,2.42750149965286,0.820271492004395,0.785571329295635,0.788767773658037,0.791216161102057,0.769558127969503,5.89696e-06,49.61219,42.53528,35.616657,81.12895
48,0.952033326029778,1.08288092911243,1.06931910663843,1.06206516176462,1.13320242613554,1.75126806646585,2.19551622867584,2.1419245749712,2.10992439091206,2.39267326891422,0.821042161434889,0.786602176725864,0.78978505730629,0.791959248483181,0.763078592717648,7.8525045e-06,44.82341,43.669556,32.31655,80.49391
49,0.949194848537445,1.08084333688021,1.07189677655697,1.06188546866179,1.13024439662695,1.73919714987278,2.18935392796993,2.14665693044662,2.10852146148682,2.38788220286369,0.823598649352789,0.788369677960873,0.788331892341375,0.793753020465374,0.771619115024805,7.447379e-06,43.261463,39.67708,34.32614,62.51802
50,0.9479128010571,1.08143074065447,1.06941965222359,1.05912075936794,1.1463887616992,1.73331201821566,2.19126166403294,2.14098678529262,2.097535982728,2.46087618172169,0.822501141577959,0.785996809601784,0.787111476063728,0.794641107320786,0.769583873450756,1.1859811e-05,41.60816,37.3913,31.344719,62.632774
51,0.948218759149313,1.08270619809628,1.06558676064014,1.05739863961935,1.15278708189726,1.73380297422409,2.19783201813698,2.13218384981155,2.08689002692699,2.49444811046123,0.823880653828383,0.787156861275435,0.788962911814451,0.795613296329975,0.775333847850561,1.3301673e-05,44.593964,43.077038,34.601013,61.991165
52,0.950974814593792,1.0735489949584,1.06728710234165,1.05672439932823,1.16314781457186,1.74788347631693,2.16154630482197,2.13289567828178,2.09320716559887,2.5510616004467,0.824122454971075,0.787348885089159,0.788594823330641,0.794100202620029,0.774745550006628,9.010604e-06,43.164734,40.879013,32.25083,44.006374
53,0.94583136215806,1.07276414334774,1.06373310089111,1.05612464249134,1.15805364400148,1.72845993936062,2.16204990446568,2.12344329059124,2.08655911684036,2.48399367928505,0.824193183332682,0.78881861269474,0.788349159061909,0.794148035347462,0.766150191426277,1.5423808e-05,44.882896,41.942955,32.807373,61.51552
54,0.950444214046001,1.07821504771709,1.06669149547815,1.05704357475042,1.14227040857077,1.73923246562481,2.18074955046177,2.13076801598072,2.09665104746818,2.43153770267963,0.82259213924408,0.7920165322721,0.789269331842661,0.794766511768103,0.771630328148603,1.0823074e-05,44.41594,38.541084,31.12601,63.9861
55,0.944333717226982,1.08096008747816,1.0617450773716,1.05665772408247,1.18794384598732,1.72688908129931,2.19080622494221,2.11758424341679,2.08988533914089,2.65998308360577,0.822803389281035,0.791727665811777,0.790536891669035,0.793632667511702,0.780587621033192,9.383424e-06,42.383347,40.82093,31.16303,55.834763
56,0.943925946950912,1.07513631135225,1.06081741303206,1.05445973575115,1.13670248538256,1.72273948788643,2.17247825860977,2.1091930270195,2.08717316389084,2.43944171071052,0.824810955673456,0.789802547544241,0.790772322565317,0.797951560467482,0.774882163852453,1.0733143e-05,41.531345,41.310387,33.502453,56.499107
57,0.943367183208466,1.07338021695614,1.06367424875498,1.05658449977636,1.13865080475807,1.71991991251707,2.17137169837952,2.12331494688988,2.08911801874638,2.41010236740112,0.823675841093063,0.793017517775297,0.789192248135805,0.797208558768034,0.76788043230772,1.1866505e-05,39.933395,40.7091,31.160007,54.014534
58,0.944267027080059,1.08377457410097,1.05916963517666,1.05138240009546,1.15296306461096,1.72280418127775,2.20477670431137,2.10920105874538,2.0728033259511,2.46871376037598,0.824904546141624,0.790911089628935,0.792315073311329,0.798111628741026,0.77360163256526,1.3512326e-05,42.871323,39.921005,30.375492,60.02445
59,0.944612670689821,1.07076728343964,1.05944757163525,1.05232411623001,1.17429465055466,1.72510213404894,2.16193230450153,2.10247927904129,2.0765929967165,2.5613946467638,0.823802016675472,0.792905826121569,0.790368679910898,0.799416873604059,0.77087789401412,3.6814017e-06,39.38623,38.51973,31.636581,62.528233
60,0.940935704857111,1.069560341537,1.05404323339462,1.04759300500155,1.14168417453766,1.70992654561996,2.14989243447781,2.09231719374657,2.06306354701519,2.43639709055424,0.825480613857508,0.790939636528492,0.794447638094425,0.7997085750103,0.7734679505229,1.316797e-05,41.122765,39.899048,32.881992,59.375717
61,0.938119024038315,1.07220744341612,1.05595534294844,1.05102644860744,1.16017834097147,1.70671698451042,2.16267254948616,2.1004633307457,2.06948386132717,2.51339465379715,0.824471596628428,0.789308946579695,0.793389178812504,0.800155274569988,0.774928275495768,7.4360287e-06,41.10293,40.61199,31.363758,62.732693
62,0.937484581023455,1.07384508103132,1.05713161081076,1.04604092985392,1.1391337364912,1.69995272904634,2.16660289466381,2.1011443734169,2.05763974785805,2.39477920532227,0.824020471423864,0.791055560112,0.79520208761096,0.801166523247957,0.777424518018961,1.2766162e-05,39.171158,38.609417,30.454496,69.7294
63,0.939755760133266,1.07686317712069,1.05658551305532,1.04849875718355,1.154660589993,1.70677349716425,2.17461213469505,2.1046082675457,2.06174977868795,2.50517731904984,0.826912477612495,0.794492121785879,0.795262765139341,0.799534440040588,0.774677164852619,1.20954355e-05,42.18412,38.80973,31.646044,61.748352
64,0.938070841133594,1.06875906139612,1.05883102864027,1.04690260440111,1.14565841853619,1.70681025087833,2.14826779067516,2.11645518243313,2.05588103830814,2.45394486188888,0.826887376606464,0.792133901268244,0.793968796730042,0.79722373560071,0.78038065880537,7.7221775e-06,40.141468,38.31507,32.157207,62.562485
65,0.93826911225915,1.068274512887,1.05656564980745,1.04553985595703,1.14572165161371,1.70374543219805,2.1456565707922,2.10155056416988,2.05270408093929,2.46259382367134,0.826314982026815,0.794974401593208,0.797021068632603,0.798994168639183,0.768935728818178,4.3457258e-06,41.794052,36.44556,31.940823,54.504913
66,0.934446636587381,1.06474008411169,1.05829142779112,1.05237050354481,1.14004088938236,1.69576496630907,2.13763880729675,2.1034581810236,2.08233043551445,2.44366011023521,0.826149567961693,0.793151024729013,0.794842608273029,0.800358347594738,0.773503873497248,9.599549e-06,39.920746,37.83485,31.88567,48.653233
67,0.933479681611061,1.06227369606495,1.05712909251452,1.04421942681074,1.13082584738731,1.68907333910465,2.12614473700523,2.10088628530502,2.04815236479044,2.38730452954769,0.827588055282831,0.796850051730871,0.79638634994626,0.800784755498171,0.772059332579374,1.5391386e-05,39.578518,37.167297,30.26532,64.23821
68,0.935386143624783,1.06689918786287,1.05429094284773,1.04316234588623,1.1409729346633,1.69231183826923,2.15168106555939,2.08869127929211,2.04769057035446,2.43075682222843,0.826482944190502,0.796701606363058,0.794772803783417,0.80320043861866,0.780886020511389,1.3294106e-05,40.036102,36.247875,31.907509,56.091614
69,0.936761695891619,1.06387809664011,1.05143521726131,1.04346255213022,1.16126595437527,1.68977323174477,2.12928403913975,2.07882708311081,2.04665284603834,2.54475526511669,0.828293945640325,0.795733455568552,0.796759359538555,0.802247639745474,0.777509763836861,1.5898957e-05,39.793335,37.491566,31.905622,51.03053
70,0.933121331036091,1.0628075003624,1.05397579073906,1.04600258171558,1.13272095471621,1.69045105576515,2.13125155866146,2.09370249509811,2.05251730978489,2.38030026853085,0.827592339366674,0.797030966728926,0.798391528427601,0.801788087934256,0.780340556055307,4.030997e-06,38.92709,38.570374,30.352703,78.513985
71,0.930675256997347,1.0646311044693,1.0548747703433,1.04451299458742,1.17703129351139,1.68010667711496,2.13996504247189,2.09804680943489,2.04228758066893,2.62453097105026,0.827008701860905,0.79793344438076,0.796940170228481,0.803915418684483,0.775981463491917,1.3767858e-05,36.14303,36.10151,29.949394,39.942913
72,0.932495091110468,1.06786792725325,1.05180488526821,1.04185198247433,1.18662247061729,1.68188831955194,2.15846413373947,2.09240771830082,2.03658072650433,2.64451046288013,0.827981662005186,0.79860831797123,0.799293830990791,0.802872862666845,0.780266772955656,8.301227e-06,38.08291,34.20167,31.759449,54.430626
73,0.93080235645175,1.06376695632935,1.05124149471521,1.04115661233664,1.17405979335308,1.68320228904486,2.12936042249203,2.07937893271446,2.03797524422407,2.573052957654,0.828209280967712,0.796497505158186,0.797534681856632,0.800953298807144,0.776650115847588,7.2226976e-06,38.787613,37.01186,30.793663,53.71157
74,0.929962784051895,1.06522912532091,1.05282668024302,1.04460354149342,1.15583696216345,1.68007113039494,2.1450482904911,2.09135784208775,2.04344364255667,2.48511298000813,0.827951893210411,0.797926273196936,0.796857994049788,0.805080082267523,0.777229402214289,2.2752793e-06,36.888,37.267784,30.104128,52.597824
75,0.930624604225159,1.0666878297925,1.04826626926661,1.04054208099842,1.16918388009071,1.68027812987566,2.14756654202938,2.07258877158165,2.03514460474253,2.55836829543114,0.828104298561811,0.797303136438131,0.798135526478291,0.80392199754715,0.777983121573925,1.2450095e-05,41.62008,38.223694,32.04267,58.17382
76,0.931507624685764,1.06510534882545,1.05015489459038,1.03991090506315,1.18866987526417,1.68093065917492,2.13836273550987,2.08442705869675,2.03423389792442,2.65927746891975,0.829165883362293,0.797302789986134,0.799586292356253,0.803209997713566,0.784420050680637,5.220063e-06,36.69615,35.23124,30.125355,49.603584
77,0.927383411675692,1.06083606183529,1.05057768523693,1.03653136640787,1.1560694873333,1.67047892510891,2.12545119225979,2.08149045705795,2.01969280093908,2.50635570287704,0.828390039503574,0.797097589820623,0.800323728471994,0.803753953427076,0.784443292766809,6.385788e-06,37.61647,37.060665,31.563614,52.54247
78,0.928444318473339,1.06576658040285,1.06007101386786,1.04398635029793,1.14316092431545,1.66938182711601,2.14180026948452,2.10684452950954,2.04913932085037,2.47323045134544,0.829200726002455,0.796441417187452,0.798278115689755,0.802617389708757,0.779389344155788,6.2583713e-06,36.228745,35.698822,29.73518,54.516384
